event_date,event_name,event_location,r_fighter,b_fighter,weight_class,gender,total_rounds,is_title_bout,referee,winner,method,finish_round,time_sec,total_fight_time_sec,r_height,b_height,height_diff,r_reach,b_reach,reach_diff,r_ape_index,b_ape_index,ape_index_diff,r_stance,b_stance,r_weight,b_weight,weight_diff,r_date_of_birth,b_date_of_birth,r_age_at_event,b_age_at_event,age_at_event_diff,r_current_age,b_current_age,current_age_diff,r_wins,b_wins,wins_diff,r_losses,b_losses,losses_diff,r_draws,b_draws,draws_diff,r_win_loss_ratio,b_win_loss_ratio,win_loss_ratio_diff,r_sig_str,b_sig_str,sig_str_diff,r_sig_str_att,b_sig_str_att,sig_str_att_diff,r_sig_str_acc,b_sig_str_acc,sig_str_acc_diff,r_str,b_str,str_diff,r_str_att,b_str_att,str_att_diff,r_str_acc,b_str_acc,str_acc_diff,r_kd,b_kd,kd_diff,r_head,b_head,head_diff,r_body,b_body,body_diff,r_leg,b_leg,leg_diff,r_distance,b_distance,distance_diff,r_clinch,b_clinch,clinch_diff,r_ground,b_ground,ground_diff,r_td,b_td,td_diff,r_td_att,b_td_att,td_att_diff,r_td_acc,b_td_acc,td_acc_diff,r_sub_att,b_sub_att,sub_att_diff,r_rev,b_rev,rev_diff,r_ctrl_sec,b_ctrl_sec,ctrl_sec_diff,r_pro_SLpM,b_pro_SLpM,pro_SLpM_diff,r_pro_sig_str_acc,b_pro_sig_str_acc,pro_sig_str_acc_diff,r_pro_SApM,b_pro_SApM,pro_SApM_diff,r_pro_str_def,b_pro_str_def,pro_str_def_diff,r_pro_td_avg,b_pro_td_avg,pro_td_avg_diff,r_pro_td_acc,b_pro_td_acc,pro_td_acc_diff,r_pro_td_def,b_pro_td_def,pro_td_def_diff,r_pro_sub_avg,b_pro_sub_avg,pro_sub_avg_diff,r_name,b_name
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Megan Anderson,Norma Dumont,Featherweight,Women,3,0,Kevin MacDonald,Red,KO/TKO,1,211,211,72,67,5,72,67,5,1,1,0,Orthodox,Orthodox,145,135,10,2/11/1990,10/1/1990,30,29,1,35,34,1,11,12,-1,5,2,3,0,0,0,2.2,6,-3.8,7,5,2,14,16,-2,0.5,0.31,0.19,32,14,18,39,25,14,0.82,0.56,0.26,1,0,1,0.85,0.2,0.65,0.14,0.8,-0.66,0,0,0,0.71,0.2,0.51,0.28,0.8,-0.52,0,0,0,0,1,-1,1,3,-2,0,0.33,-0.33,0,0,0,1,0,1,14,139,-125,1.76,3.86,-2.1,0.46,0.5,-0.04,3.35,2.16,1.19,0.37,0.65,-0.28,0.52,1.72,-1.2,0.25,0.56,-0.31,0.53,0.72,-0.19,0.5,0,0.5,Megan Anderson,Norma Dumont
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Grant Dawson,Darrick Minner,Featherweight,Men,3,0,Kevin MacDonald,Red,Submission,2,98,398,70,67,3,72,69,3,1.03,1.03,0,Switch,Orthodox,155,145,10,2/20/1994,4/28/1990,26,29,-3,31,35,-4,23,26,-3,2,14,-12,1,0,1,11.5,1.86,9.64,15,4,11,22,7,15,0.68,0.57,0.11,42,26,16,52,29,23,0.81,0.9,-0.09,0,0,0,0.93,0.25,0.68,0.06,0.25,-0.19,0,0.5,-0.5,0.06,0.5,-0.44,0,0.25,-0.25,0.93,0.25,0.68,2,1,1,3,1,2,0.67,1,-0.33,2,2,0,0,1,-1,315,26,289,3.2,2.63,0.57,0.52,0.65,-0.13,2.11,2.28,-0.17,0.44,0.35,0.09,3.87,2.4,1.47,0.4,0.72,-0.32,0.57,0.66,-0.09,1.1,2.7,-1.6,Grant Dawson,Darrick Minner
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Gabriel Silva,Kyler Phillips,Bantamweight,Men,3,0,Dan Miragliotta,Blue,Decision,3,300,900,66,68,-2,71,72,-1,1.08,1.06,0.02,Orthodox,Orthodox,135,135,0,8/26/1994,6/12/1995,25,24,1,30,30,0,8,12,-4,2,4,-2,0,0,0,4,3,1,31,89,-58,97,168,-71,0.32,0.53,-0.21,43,112,-69,112,195,-83,0.38,0.57,-0.19,0,0,0,0.7,0.74,-0.04,0.19,0.14,0.05,0.09,0.11,-0.02,0.87,0.65,0.22,0.03,0.12,-0.09,0.09,0.22,-0.13,2,2,0,6,4,2,0.33,0.5,-0.17,1,1,0,0,0,0,149,352,-203,1.3,5.04,-3.74,0.34,0.42,-0.08,3.47,3.83,-0.36,0.45,0.6,-0.15,1.5,2.31,-0.81,0.25,0.45,-0.2,0.38,0.75,-0.37,0.5,0.4,0.1,Gabriel Silva,Kyler Phillips
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Brendan Allen,Tom Breese,Middleweight,Men,3,0,Bill Bookwalter,Red,KO/TKO,1,287,287,74,75,-1,75,73,2,1.01,0.97,0.04,Orthodox,Southpaw,185,185,0,12/28/1995,9/26/1991,24,28,-4,29,33,-4,25,12,13,7,3,4,0,0,0,3.57,4,-0.43,20,4,16,29,5,24,0.69,0.8,-0.11,38,5,33,52,6,46,0.73,0.83,-0.1,0,0,0,0.85,0,0.85,0.15,1,-0.85,0,0,0,0.1,0,0.1,0.1,1,-0.9,0.8,0,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,254,12,242,3.85,3.34,0.51,0.53,0.5,0.03,3.96,2.81,1.15,0.47,0.6,-0.13,1.65,0,1.65,0.41,0,0.41,0.56,0.7,-0.14,1.2,1.1,0.1,Brendan Allen,Tom Breese
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Marcin Tybura,Serghei Spivac,Heavyweight,Men,3,0,Bill Bookwalter,Red,Decision,3,300,900,75,75,0,78,78,0,1.04,1.04,0,Orthodox,Orthodox,249,260,-11,11/9/1985,1/24/1995,34,25,9,39,30,9,27,17,10,9,6,3,0,0,0,3,2.83,0.17,43,26,17,106,83,23,0.41,0.31,0.1,116,40,76,199,101,98,0.58,0.4,0.18,0,0,0,0.83,0.88,-0.05,0.16,0.11,0.05,0,0,0,0.34,0.76,-0.42,0.11,0.23,-0.12,0.53,0,0.53,2,0,2,8,1,7,0.25,0,0.25,0,0,0,0,0,0,502,0,502,3.6,3.45,0.15,0.48,0.48,0,3.31,4.25,-0.94,0.55,0.5,0.05,1.39,4.21,-2.82,0.33,0.62,-0.29,0.75,0.63,0.12,0.1,0.5,-0.4,Marcin Tybura,Serghei Spivac
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Luis Pena,Steve Garcia,Lightweight,Men,3,0,Mike King,Red,Decision,3,300,900,75,72,3,75,75,0,1,1.04,-0.04,Southpaw,Southpaw,155,145,10,7/5/1993,5/22/1992,26,27,-1,32,33,-1,9,18,-9,3,5,-2,0,0,0,3,3.6,-0.6,27,21,6,42,39,3,0.64,0.54,0.1,58,98,-40,95,153,-58,0.61,0.64,-0.03,0,0,0,0.88,0.71,0.17,0.03,0.09,-0.06,0.07,0.19,-0.12,0.22,0.66,-0.44,0.07,0.04,0.03,0.7,0.28,0.42,0,1,-1,1,1,0,0,1,-1,1,1,0,0,0,0,842,14,828,3.66,5.18,-1.52,0.46,0.48,-0.02,3.12,2.2,0.92,0.51,0.57,-0.06,1.17,0.9,0.27,0.33,0.4,-0.07,0.48,0.88,-0.4,1.2,0.5,0.7,Luis Pena,Steve Garcia
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Jordan Griffin,TJ Brown,Featherweight,Men,3,0,Mike King,Red,Submission,2,218,518,70,69,1,73,72,1,1.04,1.04,0,Southpaw,Switch,145,145,0,2/28/1990,5/22/1990,30,29,1,35,35,0,18,17,1,9,11,-2,0,0,0,2,1.55,0.45,15,32,-17,23,47,-24,0.65,0.68,-0.03,20,91,-71,28,119,-91,0.71,0.76,-0.05,0,0,0,0.86,0.81,0.05,0.13,0.18,-0.05,0,0,0,0.6,0.28,0.32,0.2,0.31,-0.11,0.2,0.4,-0.2,0,7,-7,1,7,-6,0,1,-1,3,0,3,0,0,0,5,452,-447,2.52,3.37,-0.85,0.46,0.44,0.02,3.02,2.89,0.13,0.5,0.49,0.01,1.45,3.41,-1.96,0.35,0.57,-0.22,0.42,0.36,0.06,1.9,1.3,0.6,Jordan Griffin,TJ Brown
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Aalon Cruz,Spike Carlyle,Featherweight,Men,3,0,Scott Howard,Blue,KO/TKO,1,85,85,72,68,4,78,71,7,1.08,1.04,0.04,Switch,Switch,145,145,0,9/20/1989,5/6/1993,30,26,4,35,32,3,8,9,-1,4,3,1,0,0,0,2,3,-1,2,20,-18,12,29,-17,0.17,0.69,-0.52,2,29,-27,12,38,-26,0.17,0.76,-0.59,0,0,0,1,0.95,0.05,0,0,0,0,0.05,-0.05,1,0.1,0.9,0,0.2,-0.2,0,0.7,-0.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,7,-2,7.58,2.55,5.03,0.39,0.54,-0.15,8.88,3.85,5.03,0.58,0.3,0.28,0,3.34,-3.34,0,0.36,-0.36,0,0.57,-0.57,0,0.5,-0.5,Aalon Cruz,Spike Carlyle
2/29/2020,UFC Fight Night: Benavidez vs. Figueiredo,"Norfolk, Virginia, USA",Sean Brady,Ismail Naurdiev,Welterweight,Men,3,0,Scott Howard,Red,Decision,3,300,900,70,70,0,72,74,-2,1.03,1.06,-0.03,Orthodox,Orthodox,170,185,-15,11/23/1992,8/18/1996,27,23,4,32,28,4,18,24,-6,1,8,-7,0,0,0,18,3,15,47,37,10,91,87,4,0.52,0.43,0.09,125,38,87,191,88,103,0.65,0.43,0.22,0,0,0,0.63,0.43,0.2,0.06,0.27,-0.21,0.29,0.29,0,0.68,0.89,-0.21,0.02,0.1,-0.08,0.29,0,0.29,4,0,4,9,1,8,0.44,0,0.44,1,0,1,0,0,0,478,18,460,4,3.69,0.31,0.55,0.52,0.03,2.94,1.77,1.17,0.59,0.64,-0.05,3.62,1.5,2.12,0.54,0.4,0.14,0.86,0.73,0.13,0.9,0.2,0.7,Sean Brady,Ismail Naurdiev
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Israel Adesanya,Yoel Romero,Middleweight,Men,5,1,Dan Miragliotta,Red,Decision,5,300,1500,76,72,4,80,73,7,1.05,1.01,0.04,Switch,Southpaw,185,185,0,7/22/1989,4/30/1977,30,42,-12,36,48,-12,24,13,11,5,5,0,0,0,0,4.8,2.6,2.2,48,40,8,132,89,43,0.36,0.45,-0.09,48,40,8,132,89,43,0.36,0.45,-0.09,0,0,0,0.29,0.5,-0.21,0.18,0.17,0.01,0.52,0.32,0.2,1,0.87,0.13,0,0.12,-0.12,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,4.02,3.44,0.58,0.48,0.49,-0.01,3.2,3.05,0.15,0.55,0.6,-0.05,0.05,1.57,-1.52,0.11,0.3,-0.19,0.76,0.78,-0.02,0.1,0,0.1,Israel Adesanya,Yoel Romero
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Zhang Weili,Joanna Jedrzejczyk,Women's Strawweight,Women,5,1,Keith Peterson,Red,Decision,5,300,1500,64,66,-2,63,65,-2,0.98,0.98,0,Switch,Orthodox,115,115,0,8/13/1989,8/18/1987,30,32,-2,35,37,-2,26,16,10,3,5,-2,0,0,0,8.67,3.2,5.47,165,186,-21,408,360,48,0.4,0.52,-0.12,170,196,-26,413,370,43,0.41,0.53,-0.12,0,0,0,0.58,0.51,0.07,0.06,0.17,-0.11,0.35,0.31,0.04,0.95,0.91,0.04,0.04,0.08,-0.04,0,0,0,1,0,1,8,0,8,0.12,0,0.12,0,0,0,0,0,0,74,60,14,5.15,6.28,-1.13,0.53,0.48,0.05,2.77,3.25,-0.48,0.54,0.62,-0.08,2.24,0.27,1.97,0.45,0.62,-0.17,0.74,0.8,-0.06,0.5,0.1,0.4,Zhang Weili,Joanna Jedrzejczyk
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Beneil Dariush,Drakkar Klose,Lightweight,Men,3,0,Jason Herzog,Red,KO/TKO,2,60,360,70,69,1,72,70,2,1.03,1.01,0.01,Southpaw,Orthodox,155,155,0,5/6/1989,3/9/1988,30,31,-1,36,37,-1,23,15,8,6,3,3,1,1,0,3.83,5,-1.17,12,15,-3,20,25,-5,0.6,0.6,0,17,27,-10,28,37,-9,0.61,0.73,-0.12,1,0,1,0.66,0.8,-0.14,0.25,0,0.25,0.08,0.2,-0.12,1,0.86,0.14,0,0.13,-0.13,0,0,0,1,0,1,3,0,3,0.33,0,0.33,2,0,2,0,0,0,261,0,261,3.78,4.33,-0.55,0.49,0.55,-0.06,2.61,3.54,-0.93,0.57,0.5,0.07,2.12,1.65,0.47,0.38,0.27,0.11,0.82,0.69,0.13,0.8,0,0.8,Beneil Dariush,Drakkar Klose
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Neil Magny,Li Jingliang,Welterweight,Men,3,0,Keith Peterson,Red,Decision,3,300,900,75,72,3,80,71,9,1.07,0.99,0.08,Orthodox,Orthodox,170,170,0,8/3/1987,3/20/1988,32,31,1,37,37,0,29,19,10,14,9,5,0,0,0,2.07,2.11,-0.04,74,16,58,139,62,77,0.53,0.26,0.27,123,16,107,188,65,123,0.65,0.25,0.4,0,0,0,0.75,0.68,0.07,0.16,0.06,0.1,0.08,0.25,-0.17,0.45,0.81,-0.36,0.24,0.18,0.06,0.29,0,0.29,4,2,2,7,3,4,0.57,0.67,-0.1,0,0,0,0,0,0,306,219,87,3.43,4.46,-1.03,0.46,0.42,0.04,2.48,3.95,-1.47,0.51,0.56,-0.05,2.12,1.19,0.93,0.38,0.41,-0.03,0.53,0.6,-0.07,0.2,0,0.2,Neil Magny,Li Jingliang
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Alex Oliveira,Max Griffin,Welterweight,Men,3,0,Mark Smith,Red,Decision,3,300,900,71,71,0,76,76,0,1.07,1.07,0,Orthodox,Orthodox,170,170,0,2/21/1988,11/29/1985,32,34,-2,37,39,-2,22,20,2,12,12,0,1,0,1,1.83,1.67,0.17,40,23,17,77,50,27,0.52,0.46,0.06,61,62,-1,98,96,2,0.62,0.65,-0.03,0,0,0,0.52,0.73,-0.21,0.27,0.17,0.1,0.2,0.08,0.12,0.87,0.86,0.01,0.07,0.13,-0.06,0.05,0,0.05,1,2,-1,5,3,2,0.2,0.67,-0.47,0,0,0,0,1,-1,210,333,-123,2.99,3.76,-0.77,0.51,0.47,0.04,2.55,3.7,-1.15,0.46,0.58,-0.12,2.35,1.28,1.07,0.38,0.4,-0.02,0.63,0.7,-0.07,0.6,0.3,0.3,Alex Oliveira,Max Griffin
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Sean O'Malley,Jose Quinonez,Bantamweight,Men,3,0,Dan Miragliotta,Red,KO/TKO,1,122,122,71,68,3,72,69,3,1.01,1.01,0,Switch,Southpaw,135,135,0,10/24/1994,7/28/1990,25,29,-4,30,35,-5,18,9,9,3,5,-2,0,0,0,6,1.8,4.2,18,0,18,22,11,11,0.82,0,0.82,18,0,18,22,11,11,0.82,0,0.82,0,0,0,0.5,0,0.5,0.33,0,0.33,0.16,0,0.16,0.72,0,0.72,0,0,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6.3,3.6,2.7,0.61,0.45,0.16,3.48,3,0.48,0.6,0.64,-0.04,0.27,2.7,-2.43,0.42,0.47,-0.05,0.61,0.42,0.19,0.3,0.6,-0.3,Sean O'Malley,Jose Quinonez
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Mark Madsen,Austin Hubbard,Lightweight,Men,3,0,Chris Tognoni,Red,Decision,3,300,900,68,70,-2,72,71,1,1.06,1.01,0.04,Orthodox,Orthodox,155,155,0,9/23/1984,12/22/1991,35,28,7,40,33,7,12,17,-5,2,9,-7,0,0,0,6,1.89,4.11,15,41,-26,58,75,-17,0.26,0.55,-0.29,20,45,-25,65,79,-14,0.31,0.57,-0.26,0,0,0,0.93,0.6,0.33,0,0.19,-0.19,0.06,0.19,-0.13,0.33,0.9,-0.57,0.2,0.09,0.11,0.46,0,0.46,8,0,8,12,0,12,0.67,0,0.67,0,0,0,0,0,0,481,0,481,3.56,3.87,-0.31,0.49,0.43,0.06,3.97,3.82,0.15,0.52,0.56,-0.04,2.86,1.59,1.27,0.66,0.31,0.35,0.62,0.68,-0.06,0,0.1,-0.1,Mark Madsen,Austin Hubbard
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Rodolfo Vieira,Saparbeg Safarov,Middleweight,Men,3,0,Jason Herzog,Red,Submission,1,178,178,72,73,-1,73,78,-5,1.01,1.07,-0.05,Orthodox,Orthodox,185,185,0,9/25/1989,10/14/1986,30,33,-3,35,38,-3,10,9,1,3,3,0,0,0,0,3.33,3,0.33,5,5,0,10,10,0,0.5,0.5,0,10,7,3,15,12,3,0.67,0.58,0.09,0,0,0,1,0.4,0.6,0,0.2,-0.2,0,0.4,-0.4,0,1,-1,0,0,0,1,0,1,2,0,2,2,0,2,1,0,1,1,0,1,0,0,0,114,0,114,3.33,4.03,-0.7,0.55,0.48,0.07,4.4,2.96,1.44,0.49,0.47,0.02,3.52,2.52,1,0.26,0.41,-0.15,1,0.33,0.67,1.2,0,1.2,Rodolfo Vieira,Saparbeg Safarov
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Gerald Meerschaert,Deron Winn,Middleweight,Men,3,0,Keith Peterson,Red,Submission,3,133,733,73,66,7,77,70,7,1.05,1.06,-0.01,Southpaw,Orthodox,185,185,0,12/18/1987,6/13/1989,32,30,2,37,36,1,37,7,30,19,3,16,0,0,0,1.95,2.33,-0.39,86,53,33,187,111,76,0.46,0.48,-0.02,86,53,33,188,111,77,0.46,0.48,-0.02,1,0,1,0.76,0.69,0.07,0.23,0.2,0.03,0,0.09,-0.09,0.94,0.88,0.06,0.05,0.11,-0.06,0,0,0,1,1,0,1,2,-1,1,0.5,0.5,1,0,1,0,0,0,21,11,10,3.05,4.55,-1.5,0.45,0.44,0.01,3.43,6.21,-2.78,0.53,0.46,0.07,1.86,4.28,-2.42,0.31,0.52,-0.21,0.42,0.4,0.02,1.4,0,1.4,Gerald Meerschaert,Deron Winn
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Giga Chikadze,Jamall Emmers,Featherweight,Men,3,0,Mark Smith,Red,Decision,3,300,900,72,70,2,74,74,0,1.03,1.06,-0.03,Orthodox,Orthodox,145,145,0,8/25/1988,7/24/1989,31,30,1,36,36,0,15,21,-6,5,8,-3,0,0,0,3,2.62,0.38,38,54,-16,122,127,-5,0.31,0.43,-0.12,40,57,-17,125,130,-5,0.32,0.44,-0.12,0,0,0,0.5,0.59,-0.09,0.26,0.27,-0.01,0.23,0.12,0.11,0.97,0.88,0.09,0,0.05,-0.05,0.02,0.05,-0.03,0,2,-2,0,6,-6,0,0.33,-0.33,0,0,0,1,0,1,20,123,-103,3.82,5.45,-1.63,0.42,0.49,-0.07,3.48,4.07,-0.59,0.6,0.56,0.04,0.19,1.74,-1.55,0.33,0.4,-0.07,0.65,0.8,-0.15,0.2,0.2,0,Giga Chikadze,Jamall Emmers
3/7/2020,UFC 248: Adesanya vs. Romero,"Las Vegas, Nevada, USA",Batgerel Danaa,Guido Cannetti,Bantamweight,Men,3,0,Chris Tognoni,Red,KO/TKO,1,181,181,67,66,1,70,68,2,1.04,1.03,0.01,Orthodox,Southpaw,135,135,0,7/4/1989,12/19/1979,30,40,-10,36,45,-9,12,10,2,5,8,-3,0,0,0,2.4,1.25,1.15,17,11,6,33,23,10,0.52,0.48,0.04,17,11,6,33,23,10,0.52,0.48,0.04,1,0,1,0.94,0,0.94,0,0.27,-0.27,0.05,0.72,-0.67,0.7,0.81,-0.11,0,0.18,-0.18,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5.38,3.44,1.94,0.36,0.55,-0.19,4.21,2.84,1.37,0.47,0.51,-0.04,0.52,2.27,-1.75,0.5,0.55,-0.05,0.62,0.64,-0.02,0,0.4,-0.4,Batgerel Danaa,Guido Cannetti
3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil",Kevin Lee,Charles Oliveira,Lightweight,Men,5,0,Mike Beltran,Blue,Submission,3,28,628,69,70,-1,77,74,3,1.12,1.06,0.06,Orthodox,Orthodox,170,155,15,9/4/1992,10/17/1989,27,30,-3,32,35,-3,18,35,-17,8,11,-3,0,0,0,2.25,3.18,-0.93,41,43,-2,80,65,15,0.51,0.66,-0.15,61,51,10,100,73,27,0.61,0.7,-0.09,0,0,0,0.85,0.65,0.2,0.14,0.2,-0.06,0,0.13,-0.13,0.75,0.81,-0.06,0,0.04,-0.04,0.24,0.13,0.11,2,0,2,3,1,2,0.67,0,0.67,0,2,-2,1,1,0,390,11,379,3.88,3.41,0.47,0.42,0.55,-0.13,3.6,3.26,0.34,0.5,0.48,0.02,3.18,2.23,0.95,0.43,0.39,0.04,0.75,0.56,0.19,0.8,2.6,-1.8,Kevin Lee,Charles Oliveira
3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil",Demian Maia,Gilbert Burns,Welterweight,Men,3,0,Osiris Maia,Blue,KO/TKO,1,154,154,73,70,3,72,71,1,0.99,1.01,-0.03,Southpaw,Orthodox,170,170,0,11/6/1977,7/20/1986,42,33,9,47,39,8,28,22,6,11,9,2,0,0,0,2.55,2.44,0.1,4,13,-9,7,16,-9,0.57,0.81,-0.24,4,14,-10,7,17,-10,0.57,0.82,-0.25,0,1,-1,1,0.76,0.24,0,0.07,-0.07,0,0.15,-0.15,1,0.38,0.62,0,0,0,0,0.61,-0.61,2,0,2,2,0,2,1,0,1,0,0,0,0,0,0,83,4,79,1.8,3.15,-1.35,0.43,0.48,-0.05,2.07,3.64,-1.57,0.63,0.52,0.11,2.49,2.12,0.37,0.24,0.37,-0.13,0.61,0.53,0.08,1,0.5,0.5,Demian Maia,Gilbert Burns
3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil",Renato Moicano,Damir Hadzovic,Lightweight,Men,3,0,Eduardo Herdy,Red,Submission,1,44,44,71,69,2,72,70,2,1.01,1.01,0,Orthodox,Orthodox,155,155,0,5/21/1989,8/8/1986,30,33,-3,36,38,-2,20,14,6,7,8,-1,1,0,1,2.86,1.75,1.11,1,1,0,2,5,-3,0.5,0.2,0.3,4,1,3,5,5,0,0.8,0.2,0.6,0,0,0,1,0,1,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,25,0,25,4.17,3.34,0.83,0.48,0.47,0.01,3.57,3.74,-0.17,0.59,0.59,0,1.67,0.91,0.76,0.41,0.54,-0.13,0.62,0.34,0.28,0.5,0.1,0.4,Renato Moicano,Damir Hadzovic
3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil",Johnny Walker,Nikita Krylov,Light Heavyweight,Men,3,0,Mike Beltran,Blue,Decision,3,300,900,78,75,3,82,77,5,1.05,1.03,0.02,Orthodox,Orthodox,205,205,0,3/30/1992,3/7/1992,27,28,-1,33,33,0,21,30,-9,9,11,-2,0,0,0,2.33,2.73,-0.39,37,45,-8,50,58,-8,0.74,0.78,-0.04,91,128,-37,112,148,-36,0.81,0.86,-0.05,0,0,0,0.89,0.84,0.05,0.05,0.13,-0.08,0.05,0.02,0.03,0.27,0.22,0.05,0.21,0.04,0.17,0.51,0.73,-0.22,0,3,-3,0,8,-8,0,0.38,-0.38,0,0,0,1,1,0,145,680,-535,3.87,4.31,-0.44,0.53,0.54,-0.01,3.12,2.58,0.54,0.44,0.44,0,0.45,2.17,-1.72,1,0.38,0.62,0.57,0.53,0.04,0.9,1.4,-0.5,Johnny Walker,Nikita Krylov
3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil",Francisco Trinaldo,John Makdessi,Lightweight,Men,3,0,Osiris Maia,Red,Decision,3,300,900,69,68,1,70,68,2,1.01,1,0.01,Southpaw,Orthodox,170,155,15,8/24/1978,5/3/1985,41,34,7,46,40,6,28,18,10,9,9,0,0,0,0,3.11,2,1.11,55,67,-12,126,123,3,0.44,0.54,-0.1,55,68,-13,126,124,2,0.44,0.55,-0.11,0,0,0,0.61,0.22,0.39,0.3,0.23,0.07,0.07,0.53,-0.46,0.96,0.97,-0.01,0.03,0.02,0.01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.13,5.52,-2.39,0.45,0.49,-0.04,2.67,4.15,-1.48,0.6,0.68,-0.08,0.98,0,0.98,0.42,0,0.42,0.6,0.86,-0.26,0.5,0,0.5,Francisco Trinaldo,John Makdessi
3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil",Jussier Formiga,Brandon Moreno,Flyweight,Men,3,0,Eduardo Herdy,Blue,Decision,3,300,900,65,67,-2,67,70,-3,1.03,1.04,-0.01,Orthodox,Orthodox,125,125,0,4/14/1985,12/7/1993,34,26,8,40,31,9,23,23,0,8,8,0,0,2,-2,2.88,2.88,0,15,33,-18,32,82,-50,0.47,0.4,0.07,61,94,-33,81,147,-66,0.75,0.64,0.11,0,0,0,0.6,0.87,-0.27,0.26,0.12,0.14,0.13,0,0.13,0.8,0.6,0.2,0,0.12,-0.12,0.2,0.27,-0.07,1,0,1,9,2,7,0.11,0,0.11,1,0,1,1,1,0,253,225,28,1.42,3.96,-2.54,0.39,0.44,-0.05,2.34,3.62,-1.28,0.64,0.6,0.04,1.82,1.51,0.31,0.35,0.44,-0.09,0.87,0.64,0.23,0.6,0.4,0.2,Jussier Formiga,Brandon Moreno
3/14/2020,UFC Fight Night: Lee vs. Oliveira,"Brasilia, Distrito Federal, Brazil",Amanda Ribas,Randa Markos,Women's Strawweight,Women,3,0,Camila Albuquerque,Red,Decision,3,300,900,64,64,0,66,63,3,1.03,0.98,0.05,Orthodox,Orthodox,115,115,0,8/26/1993,8/10/1985,26,34,-8,31,39,-8,13,11,2,7,12,-5,0,1,-1,1.86,0.92,0.94,85,36,49,159,77,82,0.53,0.47,0.06,173,56,117,254,99,155,0.68,0.57,0.11,0,0,0,0.67,0.61,0.06,0.21,0.08,0.13,0.11,0.3,-0.19,0.52,0.91,-0.39,0.09,0.08,0.01,0.37,0,0.37,1,1,0,3,1,2,0.33,1,-0.67,2,0,2,1,0,1,445,60,385,4.26,2.97,1.29,0.39,0.43,-0.04,3.29,3.1,0.19,0.6,0.58,0.02,2.05,1.12,0.93,0.52,0.28,0.24,0.82,0.52,0.3,0.6,0.2,0.4,Amanda Ribas,Randa Markos
